smiles,class_label,xrn
C[C@H]1c2ccoc2C[C@H]2[C@H]1CC[C@@]1(O)[C@@](C)(CO)CCC[C@]21C,NEG,11110432
COC(=O)[C@@]1(C)CCC[C@]2(C)[C@H]3Cc4occc4C(=O)[C@@H]3CC[C@@]12O,NEG,11110433
C=CC(C)(C)c1c(O)cc(O)c2cc(-c3c(CC=C(C)C)c(O)cc(O)c3CC=C(C)C)oc12,NEG,11110490
C=CC(C)(C)c1c(O)cc(O)c2cc(-c3cc(O)cc4c3CCC(C)(C)O4)oc12,POS,11110491
C=C(C)C(C)c1c(O)cc(O)c2cc(-c3cc(O)cc4c3CCC(C)(C)O4)oc12,POS,11110492
C=C(C)C(C)c1c(O)cc(O)c2cc(-c3c(CC=C(C)C)c(O)cc(O)c3CC=C(C)C)oc12,NEG,11110493
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21,POS,11110535
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,POS,11110536
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,POS,11110537
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,POS,11110538
COc1cc2cc3c(c(O)c2c(OC)c1-c1c(OC)cc2cc4c(c(O)c2c1OC)C(=O)CC(C)(C)C4)C(=O)CC(C)(C)C3,NEG,11111512
COCCOCCNc1ccc(NC(=O)c2cnc3ccccc3c2)c(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)c1,NEG,11111656
CC(C)(C)OC(=O)Nc1ccc(Br)cc1C(=O)O,POS,11111660
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(Br)ccc3NC(=O)OC(C)(C)C)cc1)CC2,NEG,11111661
CC(C)=CCc1c2c(c3oc4c(O)c(O)ccc4c(=O)c3c1O)C(C)(C)[C@H](C)O2,POS,11113953
CC[C@@H](C)CC[C@H]1[C@@H](C)CC[C@H]2[C@@H](c3cccc(C(=O)Oc4ccccc4OC)c3OC)CCC[C@@]21C,POS,11114723
COc1ccc(-c2coc3cc(OC/C=C(\C)CCC=C(C)C)cc(O)c3c2=O)cc1,NEG,11114911
C=C[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)O)[C@H]1CC(=O)O,POS,11114998
C=C[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C(C)=C/CCC(C)CCO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)O)[C@H]1CC(=O)O,NEG,11114999
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,POS,11115000
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,NEG,11115004
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)cc3)O[C@H](COC(=O)/C=C/c3ccc(O)c(O)c3)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,POS,11115005
C[C@@H]1C[C@H]2CC(=O)[C@H]3CCCN4C=C(C5=C[C@@H]6[C@@H]7CC(=O)[C@H]8CCCN(C5=O)[C@@]86C[C@H](C)C7)C[C@H]2[C@]34C1,POS,11115116
C[C@H]1C[C@@H]2CC3=C(CC[C@@H](c4cnc5c(c4)[C@]46C[C@@H](C)C[C@H](C5)[C@@H]4CCCN6)N3)[C@@]3(C1)NCCC[C@@H]23,NEG,11115117
CS[C@@]1(CO)C(=O)N(C)[C@@](Cc2cn([C@]34C[C@@]56SS[C@@](CO)(C(=O)N5[C@H]3Nc3ccccc34)N(C)C6=O)c3ccccc23)(SC)C(=O)N1C,NEG,11115467
CS[C@]12COCN3c4ccccc4[C@]4(C[C@]5(SC)C(=O)N(C)[C@@](CO)(SC)C(=O)N5[C@@H]34)n3cc(c4ccccc43)C[C@](SC)(C(=O)N1C)N(C)C2=O,NEG,11115468
CS[C@]12COCN3c4ccccc4[C@]4(C[C@@]56SS[C@@](CO)(C(=O)N5[C@@H]34)N(C)C6=O)n3cc(c4ccccc43)C[C@](SC)(C(=O)N1C)N(C)C2=O,NEG,11115469
C=C(C)C1Cc2c(oc3c(CC=C(C)C)c(O)cc(O)c3c2=O)-c2c(O)cc(OC)c(O)c21,POS,11116670
C=C(C)[C@H]1Cc2c(oc3c4c(cc(O)c3c2=O)O[C@](C)(CCC=C(C)C)C=C4)-c2c(O)cc(O)c(O)c21,POS,11116671
COc1cc2c(cc1O)OC(C=C(C)C)c1c-2oc2cc(O)cc(O)c2c1=O,POS,11116672
COc1cc(O)c([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)c(OC)c1,POS,11116673
CC(=O)O[C@@H]1C[C@](C)(OC(C)=O)[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)OC=C[C@@]12O,NEG,11116676
CC(=O)O[C@H]1[C@H](O[C@@H]2OC=C[C@@]3(O)[C@H](OC(C)=O)C[C@](C)(OC(C)=O)[C@@H]23)O[C@H](CO)[C@@H](O)[C@@H]1OC(C)=O,NEG,11116677
O=C(O)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)cc1,NEG,11116698
COc1ccc(O)cc1C/C=C(\C)CCC=C(C)C,POS,11116703
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1C=C[C@@H]2O,NEG,11117764
COCc1ccc2c(c1OC)C(=O)c1ccc(O)c(OC)c1C2=O,POS,11117765
CC1(C)CC[C@]2(C(=O)Oc3ccc(C=O)cc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,NEG,11117780
C=C(C)[C@@H]1CC[C@]2(C(=O)Oc3ccc(C(=O)OC)cc3OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,NEG,11117782
CCC(/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)(C)C,NEG,11117784
C=C(C)[C@@H]1C/C=C2\C(=O)O[C@@H](C[C@]3(C)C[C@H](O)[C@H](CC(=O)C1)O3)[C@@H]2O,NEG,11117786
C=C(C)[C@@H]1CCC2=C[C@@H](C[C@]3(C)C[C@@H]4O[C@](O)(C1)C[C@@H]4O3)OC2=O,NEG,11117788
C[C@@H]1[C@H](O)CC(O)=C2C(=O)O[C@H](C)C[C@@H]21,NEG,11117912
COCc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,POS,11117924
C=C1CC[C@]2(C)CC[C@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)C=CC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@@H]1C,NEG,11117925
Clc1ccc2[nH]c3c(c2c1)CCc1c-3nc2ccccc2c1-c1ccccc1,POS,11118335
Cc1ccc2[nH]c3c(ccc4c(-c5ccccc5)c5ccccc5nc43)c2c1,POS,11118336
Cc1cccc2c1[nH]c1c2ccc2c(-c3ccccc3)c3ccccc3nc21,POS,11118337
Cc1ccc2c(c1)[nH]c1c2ccc2c(-c3ccccc3)c3ccccc3nc21,POS,11118338
c1ccc(-c2c3ccccc3nc3c2ccc2c4ccccc4[nH]c23)cc1,POS,11118339
Clc1ccc2[nH]c3c(ccc4c(-c5ccccc5)c5ccccc5nc43)c2c1,POS,11118340
Cc1ccc2[nH]c3c(c2c1)CCc1c-3nc2ccccc2c1-c1ccccc1,POS,11118344
Cc1ccc2[nH]c3c(ccc4cc5ccccc5nc43)c2c1,POS,11118346
Cc1cccc2c1[nH]c1c2ccc2cc3ccccc3nc21,POS,11118347
Cc1ccc2c(c1)[nH]c1c2ccc2cc3ccccc3nc21,POS,11118348
c1ccc2nc3c(ccc4c5ccccc5[nH]c43)cc2c1,POS,11118349
Clc1ccc2[nH]c3c(ccc4cc5ccccc5nc43)c2c1,POS,11118350
Cc1ccc2c(c1)c1ccc3c(-c4ccccc4)c4ccccc4nc3c1n2C,POS,11118351
Cc1cccc2c3ccc4c(-c5ccccc5)c5ccccc5nc4c3n(C)c12,POS,11118352
Cc1ccc2c(c1)c1ccc3cc4ccccc4nc3c1n2C,POS,11118353
Cc1cccc2c3ccc4cc5ccccc5nc4c3n(C)c12,POS,11118354
Cc1cccc2c3c([nH]c12)-c1nc2ccccc2c(-c2ccccc2)c1CC3,POS,11118355
Cc1ccc2c3c([nH]c2c1)-c1nc2ccccc2c(-c2ccccc2)c1CC3,POS,11118356
COc1cc(/C=C\C(=O)OCC2COC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO2)ccc1O,POS,11119493
COc1cc(/C=C/C(=O)OCC2COC(=O)CCCCCCCCCCCCCCCCCCO2)ccc1O,POS,11119494
COc1cc(/C=C/C(=O)OCC2COC(=O)CCCCCCCCCCCCCCCCCCCCO2)ccc1O,POS,11119495
COc1cc(/C=C/C(=O)OCC2COC(=O)CCCCCCCCCCCCCCCCCCCCCCCO2)ccc1O,POS,11119496
COc1cc(/C=C/C(=O)OCC2COC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCO2)ccc1O,POS,11119498
COc1cc(/C=C/C(=O)OCC2COC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCO2)ccc1O,POS,11119499
COc1cc(/C=C/C(=O)OCC2COC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCO2)ccc1O,POS,11119500
COc1cc(/C=C\C(=O)OCC2COC(=O)CCCCCCCCCCCCCCCCCCCCCCCCO2)ccc1O,POS,11119501
COc1ccc(CCC(=O)CC(O)CCc2ccc(OC)c(O)c2)cc1O,NEG,11120458
C[C@@]1(O)[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)OC=C(C(=O)O)[C@H]2[C@H](O)[C@@H]1O,NEG,11121121
C=CCc1cc(OC)c(O)c([C@@H](C)Cc2ccc(O)c(OC)c2)c1,NEG,11121139
C[C@@H]1C(=O)O[C@H]2[C@@H]1O[C@]13O[C@@]4(CC[C@]5(C)C(=O)[C@@H](C)[C@H]2[C@H]15)CC1=C(C[C@H](O)[C@H]4C3=O)C(C)(C)O[C@@H]1CC(=O)O,NEG,11121167
CC(=O)O[C@H]1CC2=C(C[C@]34CC[C@]5(C)C(=O)[C@@H](C)[C@@H]6[C@H]7OC(=O)[C@@H](C)[C@H]7O[C@@](O3)(C(=O)[C@H]14)[C@@H]65)[C@@H](CC(=O)O)OC2(C)C,NEG,11121168
CC(=O)O[C@H]1CC2=C(C[C@]34CC[C@]5(C)C(=O)[C@@H](C)[C@@H]6[C@H]7OC(=O)[C@](C)(O)[C@H]7O[C@@](O3)(C(=O)[C@H]14)[C@@H]65)[C@@H](CC(=O)O)OC2(C)C,NEG,11121169
CCOC(=O)C[C@H]1OC(C)(C)C2=C1C[C@]13CC[C@]4(C)C(=O)[C@@H](C)[C@@H]5[C@H]6OC(=O)[C@@H](C)[C@H]6O[C@@](O1)(C(=O)[C@@H]3[C@@H](O)C2)[C@@H]54,NEG,11121170
CCOC(=O)C[C@H]1OC(C)(C)C2=C1C[C@]13CC[C@]4(C)C(=O)[C@@H](C)[C@@H]5[C@H]6OC(=O)[C@](C)(O)[C@H]6O[C@@](O1)(C(=O)[C@@H]3[C@@H](O)C2)[C@@H]54,NEG,11121171
CCOC(=O)C[C@H]1OC(C)(C)C2=C1C[C@]13CC[C@]4(C)C(=O)[C@](C)(O)[C@@H]5[C@H]6OC(=O)[C@](C)(O)[C@H]6O[C@@](O1)(C(=O)[C@@H]3[C@@H](O)C2)[C@@H]54,NEG,11121172
COC(=O)C[C@H]1OC(C)(C)C2=C1C[C@]13CC[C@]4(C)C(=O)[C@@H](C)[C@@H]5[C@H]6OC(=O)[C@@H](C)[C@H]6O[C@@](O1)(C(=O)[C@@H]3[C@@H](O)C2)[C@@H]54,NEG,11121173
CC(C)[C@@H]1CC[C@](C)(O)C2=C1C(=O)[C@](C)(O)CC2,POS,11121176
Cc1ccc2c(c1)[C@H](C(C)C)CC=C2CO,NEG,11121179
Cc1cc2c(cc1O)[C@@](C)(O)[C@H]1O[C@H]1[C@H]2C(C)C,NEG,11121180
CC1=C(C)C(=O)O[C@@H]([C@H](C)[C@H]2C[C@@H](O)[C@H]3[C@@H]4[C@@H]5O[C@@H]5[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4C[C@@H](O)[C@@]32C)C1,NEG,11121182
CC1=C(C)C(=O)O[C@@H]([C@H](CO)[C@H]2C[C@@H](O)[C@H]3[C@@H]4C[C@@H](O)[C@@]5(O)CCCC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1,NEG,11121183
COCC1=C(C)C[C@H]([C@H](CO)[C@H]2CC[C@H]3[C@@H]4C[C@@H](O)[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4C[C@@H](O)[C@]23C)OC1=O,NEG,11121184
CC(=O)O[C@@H]1C/C(C)=C/CC/C(C)=C/CCC2=C[C@@H](OC2=O)[C@@H]1C(C)C,NEG,11121188
CC(=O)O[C@@H]1C/C(C)=C/CCC(C)CC(=O)CC2=C[C@@H](OC2=O)[C@@H]1C(C)C,NEG,11121189
CC(=O)O[C@H]1C[C@](C)(O)/C=C/CC(C)CC(=O)CC2=C[C@@H](OC2=O)[C@@H]1C(C)C,NEG,11121190
C/C1=C\CCC2=C[C@@H](OC2=O)[C@H](C(C)C)CC/C(C)=C/CC1,NEG,11121191
Cc1cc2c(c3c1CC[C@H](C)C3)[C@](C)(O)C(=O)O2,NEG,11121195
C=C1C[C@@H]2OC(=O)C(C)=C2[C@]2(O)C[C@@H](C)CC[C@@H]12,NEG,11121197
C=C1CCC[C@]2(C)CC(=O)[C@H](C(C)C(=O)O)C[C@@H]12,NEG,11121199
CN[C@@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)/C=C/C5=C(C)CN(C)CC5)CC[C@H]4C3=CC[C@H]2[C@H]1OC(C)=O,NEG,11121251
O=C(O)[C@@H](c1ccccc1)[C@@H](CCCCCCCCC/C=C\CCc1cccnc1)NCCCCCCCCCCCCCc1cccnc1,NEG,11121398
CC(=O)O[C@@H]1C/C(C)=C/CC/C(C)=C/C(=O)C[C@]23C(=O)O[C@@H]([C@@H]1C(C)C)[C@H]2CC(C)=C1CC[C@](C)(O)[C@H]2CC[C@@](C)(O)[C@H](CC/C(C)=C/[C@@H]13)O2,NEG,11121614
CCOC(=O)[C@]12CC3=CC=CC=C(C3)C[C@](C(=O)OCC)(C[C@@]34C=CC=C[C@]3(C1)C4)C2=O,NEG,11121845
O=c1ccn([C@@H]2OC(CO)(CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,NEG,11123560
Cc1cn([C@H]2OC(CO)(CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O,NEG,11123563
O=c1[nH]c(=O)n([C@H]2OC(CO)(CO)[C@@H](O)[C@@H]2O)cc1F,NEG,11123565
Nc1ncnc2c1ncn2[C@H]1OC(CO)(CO)[C@@H](O)[C@@H]1O,NEG,11123574
O=C(ONc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1)C12CC3CC(CC(C3)C1)C2,NEG,11123587
O=C(ONc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1)C(c1ccccc1)(c1ccccc1)c1ccccc1,NEG,11123588
O=C(ONc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1)c1ccccc1,NEG,11123595
CC(C)(C)C(=O)ONc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,NEG,11123596
COc1cc(/C=C/C(=O)OC[C@@]2(O)CO[C@@H](O[C@H]3[C@H](OCCc4ccc(O)c(O)c4)O[C@H](COC(=O)/C=C/c4cc(OC)c(O)c(OC)c4)[C@@H](O)[C@@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H]2O)ccc1O,POS,11124836
COc1cc(C(=O)OC[C@@]2(O)CO[C@@H](O[C@H]3[C@H](OCCc4ccc(O)c(O)c4)O[C@H](CO)[C@@H](O)[C@@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H]2O)cc(OC)c1O,NEG,11124837
COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](OCCc3ccc(O)c(O)c3)[C@H](O[C@@H]3OC[C@](O)(COC(=O)c4cc(OC)c(O)c(OC)c4)[C@H]3O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H]2O)ccc1O,NEG,11124838
COc1ccc(/C=C/C(=O)c2ccc3occc3c2O)cc1OC,POS,11124841
COc1ccc(/C=C/C(=O)c2ccc(OCC=C(C)C)cc2O)cc1O,POS,11124842
COc1ccc([C@@H]2CC(=O)c3cc(OC)c4occc4c3O2)cc1OC,NEG,11124843
O=c1c(O)c(-c2ccc3c(c2)OCO3)oc2c1ccc1occc12,POS,11124844
COc1cccc(-c2cc(=O)c3cc(OC)c4occc4c3o2)c1,POS,11124845
C=C1C(=O)[C@@]23[C@H](O)C[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2C(=O)[C@H](O)[C@@H]1[C@H]3O,NEG,11124877
C=C1[C@@H]2[C@@H](O)[C@H](O)[C@H]3[C@]4(C)CCCC(C)(C)[C@H]4C[C@@H](O)[C@@]3([C@@H]1O)[C@@H]2O,NEG,11124878
C=C1C(=O)[C@@]23[C@H](O)C[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2[C@@H](O)C[C@@H]1[C@H]3O,NEG,11124879
C=C1C(=O)[C@]23[C@H](O)[C@H]1C[C@H](O)[C@H]2[C@]1(C)C(=O)CCC(C)(C)[C@H]1C[C@@H]3O,NEG,11124880
C=C1C(=O)[C@@]23CC[C@@H]4C(C)(C)CC[C@H](O)[C@@]4(C)[C@@H]2[C@@H](O)C[C@@H]1[C@H]3O,NEG,11124881
COC(C=C(C)C)C/C(C)=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O,POS,11124884
CC(C)=CCCC1(C)Oc2ccc(C(=O)/C=C/c3ccc(O)cc3)c(O)c2CC1O,POS,11124885
CC(C)=CCC/C(C)=C/Cc1c(O)ccc2c(=O)cc(-c3ccc(O)c(O)c3)oc12,POS,11124887
COc1c(O)cc2c(c1O)C(=O)C(C(O)c1ccccc1)CO2,POS,11124901
COc1c(O)cc(O)c(C(=O)C(CO)C(O)c2ccccc2)c1O,POS,11124902
CCC(C)c1ccc([C@H](O)[C@@H](C)O)cc1,NEG,11124910
COc1cc(CNC(=O)CCCCC(C=C(C)C)OC(C)=O)ccc1O,NEG,11125850
COc1cc(CNC(=O)CCC/C=C/C(OC(C)=O)C(C)C)ccc1O,NEG,11125851
COc1cc(CNC(=O)CCCC(/C=C/C(C)C)OC(C)=O)ccc1O,NEG,11125852
C=C1CCC[C@H]2[C@](C)(CC3=C(O)C(=O)C=C(OCC)C3=O)[C@@H](C)CC[C@]12C,POS,11126778
C=C(C)[C@@H]1C[C@@]23C(=O)[C@@]4(C/C=C(\C)CCC=C(C)C)C[C@@H]([C@H]2[C@H](O)C1(C)C)C(C)(C)[C@@](C(=O)c1ccccc1)(C4=O)C3=O,POS,11127309
CC(C)=CCC/C(C)=C/C[C@@]12C[C@H]3[C@@H]([C@@H]4OC4(C)C)[C@](CC=C(C)C)(C1=O)C(=O)[C@](C(=O)c1ccccc1)(C2=O)C3(C)C,NEG,11127310
C[C@H](C[C@H](C#N)N[C@H](C)c1ccccc1)C(Cl)(Cl)Cl,NEG,11129043
COc1ccc(CCC(=O)CC(=O)CCc2ccc(OC)c(O)c2)cc1O,NEG,11130077
COc1ccc(CCC(=O)/C=C(\O)CCc2ccc(OC)cc2)cc1,NEG,11130079
COc1ccc(CCC(=O)/C=C(\O)CCc2ccc(OC)c(OC)c2)cc1OC,NEG,11130080
COc1cc(CCC(=O)/C=C(\O)CCc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,NEG,11130081
COc1cc(CCC(=O)CC(=O)CCc2cc(OC)c(O)c(OC)c2)cc(OC)c1O,NEG,11130082
O=C(CCc1ccc(O)c(O)c1)CC(=O)CCc1ccc(O)c(O)c1,NEG,11130084
O=C(CCc1cccc(O)c1)CC(=O)CCc1cccc(O)c1,NEG,11130086
O=C(CCc1cc(O)c(O)c(O)c1)CC(=O)CCc1cc(O)c(O)c(O)c1,NEG,11130088
C[C@H]1CCCCC(CCCC(Cl)Cl)c2c(O)cc(cc2O)[C@H](OC(N)=O)[C@@H](C)CCCCC(CCCC(Cl)Cl)c2c(O)cc(cc2O)[C@@H]1OC(N)=O,NEG,11130218
C[C@H]1CCCCC(CCCCCl)c2c(O)cc(cc2O)[C@H](OC(N)=O)[C@@H](C)CCCCC(CCCC(Cl)Cl)c2c(O)cc(cc2O)[C@@H]1OC(N)=O,NEG,11130219
CCCCC1CCCC[C@H](C)[C@@H](OC(N)=O)c2cc(O)c(c(O)c2)C(CCCCCl)CCCC[C@H](C)[C@@H](OC(N)=O)c2cc(O)c1c(O)c2,NEG,11130221
CCCCC1CCCC[C@H](C)[C@@H](OC(N)=O)c2cc(O)c(c(O)c2)C(CCCC)CCCC[C@H](C)[C@@H](OC(N)=O)c2cc(O)c1c(O)c2,NEG,11130222
CC[C@@]1(C)CCC[C@]2(C)[C@H]3C[C@H](OC(C)=O)[C@]45CC(O)[C@H]4C(C(C)=O)=CC[C@H]5[C@]3(C)CC[C@@H]12,NEG,11130286
CCC(O)CC(=O)O[C@@H]1C[C@H]2[C@]3(C)CC[C@H]4[C@@](C)(CC)CCC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]2(C)[C@@H](C(=O)O)[C@@H]1C(C)=O,NEG,11130287
CC[C@@]1(C)CCC[C@]2(C)[C@H]3C[C@H](OC(C)=O)[C@]4(C)[C@@H](C(=O)O)C(C(C)=O)=CC[C@H]4[C@]3(C)CC[C@@H]12,NEG,11130288
CC[C@@]1(C)CCC[C@]2(C)[C@H]3C[C@H](OC(C)=O)[C@]4(C)[C@@H](O)C(C(C)=O)=CC[C@H]4[C@]3(C)CC[C@@H]12,NEG,11130289
CC(C)=CCCc1c(C)ccc2c1C(=O)C(O)=C(C(C)C)[C@H]2[C@H]1c2c(C)ccc3cc(C(C)C)c(O)c(c23)O[C@@H]1C=C(C)C,NEG,11132520
CC(C)=C[C@@H]1Oc2c(O)c(C(C)C)cc3ccc(C)c(c23)[C@H]1[C@@H]1C(C(C)C)=C(O)C(=O)c2c1ccc1c2C(O)CCC1(C)C,NEG,11132521
CC(C)c1cc2ccc3c(c2c(O)c1OC1CCC(C)(C)c2ccc4cc(C(C)C)c(=O)oc(=O)c4c21)C(=O)CCC3(C)C,NEG,11132522
COc1cc([C@@H]2c3cc(OC)c(OC)cc3C(=O)[C@@H](C)[C@H]2C)ccc1O,POS,11132539
COc1ccc([C@@H]2c3cc(OC)c(OC)cc3C(=O)[C@](C)(O)[C@H]2C)cc1OC,POS,11132541
C[C@@H]1[C@H](c2ccc3c(c2)OCO3)c2cc3c(cc2C(=O)[C@H]1C)OCO3,POS,11132542
COc1ccc([C@@H]2c3cc(OC)c(OC)cc3[C@H](O)[C@@H](C)[C@H]2C)cc1OC,NEG,11132544
COc1cc([C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](CO)Oc2c(OC)cc(CCCO)cc2OC)ccc1O,NEG,11132562
C=C1C([C@@]2(C)C=CC(=O)C(C)(C)[C@@H]2C(O)C(=O)OC)CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)C[C@]12O,NEG,11132569
C=C1C([C@@]2(C)C=CC(=O)C(C)(C)[C@@H]2C(OC(C)=O)C(=O)OC)CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)C[C@]12O,NEG,11132570
CCn1c2ccc(/C(C)=N/Nc3ccccc3)cc2c2cc(/C(C)=N/Nc3ccccc3)ccc21,NEG,11133189
CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)C1c1ccc(OC)c(OC)c1,POS,11134201
CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)C1c1ccc(C)o1,POS,11134202
CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)C1c1ccc(O)c(OC)c1,POS,11134203
CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)C1c1ccc(Cl)cc1,POS,11134204
CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)C1c1ccc(C)cc1,POS,11134205
CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)C1c1cccs1,POS,11134206
CC1(C)C=C2C3=C(Oc4c2c(c(O)c2ccccc42)O1)C(=O)c1ccccc1C3=O,POS,11134215
Cc1c(O)c(CCC(C)C)c2c(c1O)C(=O)c1cccc(O)c1C2=O,NEG,11134816
F[B-]1(F)n2cccc2C(c2cccs2)=C2C=CC=[N+]21,POS,11138390
F[B-]1(F)n2cccc2C(c2ccco2)=C2C=CC=[N+]21,POS,11138392
CCOC(=O)c1c(C)nc(C)c(C(C)=O)c1-c1ccc(O)c(OC)c1,POS,11138987
CCOC(=O)c1c(C)nc(C)c(C(C)=O)c1-c1ccc(Cl)cc1,NEG,11138988
CCOC(=O)c1c(C)nc(C)c(C(C)=O)c1-c1ccc(C)cc1,NEG,11138989
CCOC(=O)c1c(C)nc(C)c(C(C)=O)c1-c1cccnc1,NEG,11138990
CCOC(=O)c1c(C)nc(C)c(C(C)=O)c1-c1ccncc1,NEG,11138991
CCOC(=O)c1c(C)nc(C)c(C(C)=O)c1-c1ccccc1N=O,POS,11138992
CCOC(=O)c1c(C)nc(C)c(C(C)=O)c1-c1ccc(OC)c(OC)c1,NEG,11138994
CCOC(=O)c1c(C)nc(C)c(C(C)=O)c1-c1cccs1,NEG,11138995
O=c1nc2oc(C#Cc3ccccc3)cc2cn1[C@H]1C[C@H](O)[C@@H](CO)O1,POS,11139442
