smiles,xrn
[H][C@]12[C@H](CC3=CC=CC=C3O)NC(=O)[C@]11OC(=O)\C=C\[C@H](O)CCC[C@@H](C)C\C=C\[C@@]1([H])[C@H](O)C(=C)[C@H]2C,9827482
CC(=O)NC1=C(C(=O)CC2=CC=CC=C2O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)C2=CC=CC=C2O1,9827545
C[C@@H](CC(=O)OC1=C(O)C(C2=CC=C(O)C=C2)=C(OC(=O)CCC2=CC=CC=C2)C(O)=C1C1=CC=C(O)C=C1)OC(C)=O,9827596
CO[C@H]1C[C@@H](C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@@H](C)[C@H]1O)C2=O,9827741
[H][C@]12[C@@H](OC(C)=O)[C@@H](C)C[C@]1(O)C(=O)[C@@]1(C)OC(C)(C)[C@@]3([H])C=C[C@@H](OC(=O)C4=CC=CC=C4)[C@@](COC(C)=O)([C@@H]2OC(C)=O)[C@]13[H],9827818
C[C@@H](O[C@@H]1O[C@H](COC(=O)C2=CC(O)=C(O)C(O)=C2)[C@@H](O)[C@H](O)[C@H]1O)\C=C\[C@@]1(O)C(C)=CC(=O)CC1(C)C,9827971
[H][C@]12CC3=C(O[C@@]1(C)CCCC2(C)C)C1=C(OC(=CC1=O)C1=CC=C(O)C(O)=C1)C=C3OC,9827991
[H][C@]12OC(C)(C)O[C@@]1([H])[C@@H](O[C@@H]2COCC1=CC(=O)NC(=O)N1[C@@H]1O[C@H](CO)[C@@]2([H])OC(C)(C)O[C@@]12[H])N1C=NC2=C1N=CN=C2N,9828245
[H][C@@]12C=CC3=CC(C(C)C)=C(O[C@H]4[C@@H](OC)C5=CC(C(C)C)=C(O)C=C5[C@@]5(C)CCCC(C)(C)[C@]45[H])C=C3[C@@]1(C)CCCC2(C)C,9828317
COC1=CC2=C(NC(=C2)C(=O)N2C[C@@H](CN3C=NC(N)=C4N=CN=C34)C3=C2C=C(O)C2=C3C=CC=C2)C(OC)=C1OC,9828577
[H][C@]12[C@@H](OC(C)=O)[C@@H](C)C[C@]1(OC(C)=O)C(=O)[C@@]1(C)OC(C)(C)[C@@]3([H])C=C[C@@H](OC(=O)C4=CC=CC=C4)[C@@](COC(C)=O)([C@@H]2OC(C)=O)[C@]13[H],9828766
[H][C@]12[C@@H](OC(C)=O)[C@@H](C)C[C@]1(OC(C)=O)C(=O)[C@@]1(C)OC(C)(C)[C@@]3([H])C=C[C@@H](OC(=O)C4=CN=CC=C4)[C@@](COC(C)=O)([C@@H]2OC(C)=O)[C@]13[H],9828834
OC1=CC(O)=CC(\C=C\C2=CC3=C(O[C@@H]([C@H]3C3=CC(O)=CC(O)=C3)C3=CC(O)=C(O)C=C3)C=C2O)=C1,9828849
[H][C@]12CC3=C(O[C@@]1(C)C=CCC2(C)C)C(O)=CC=C3C1=C(OC)C(=O)C2=C(O1)C=C(O)C=C2O,9828872
[H][C@]12CC[C@@]3(C)O[C@]3([H])[C@@]3([H])[C@@H](OC(C)=O)[C@H](C)C[C@]3(OC(=O)C3=CC=CC=C3)C(=O)\C(C)=C\[C@@]1([H])C2(C)C,9828965
CCCC(C)(C)OOC(C)(C)C#CCOC(=O)C1=CC=C2C3=C(C=C(C=C3)C(=O)OCC#CC(C)(C)OOC(C)(C)CCC)S(=O)(=O)C2=C1,9828994
CC[C@H](C)[C@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](OC(=O)[C@H](C(C)C)N(C)C1=O)[C@](C)(O)CC)[C@@H](C)CC,9829037
CC(C1=CC=C(O)C=C1)C1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C1O,9829043
CC(C1=CC=C(O)C=C1)C1=C(O)C([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C(O)C2=C1OC(=CC2=O)C1=CC=C(O)C=C1,9829053
CC(C)(C)OC(=O)CN1C[C@@H](C[C@@H]1CNC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2)N1C=NC2=C1N=CN=C2NC(=O)C1=CC=CC=C1,9829268
[H][C@]1(CC[C@H](C)C(=O)[C@]2(O)[C@@]3([H])[C@H](C)CC[C@]3([H])[C@@H](C)[C@@]3(O)OCC(C)=C[C@@]23O)OC(=O)C=C1C,9829477
[H][C@]12C[C@@H](C[C@H](C)N1C[C@@]1(C[C@]3(C(=O)NC4=C3C=CC=C4C(=O)C3OC3(C)C)C(C)(C)[C@@]1(O)C2)NC)OC(=O)[C@H](C(C)C)N(C)C,9829638
[H][C@@]12CC[C@]3(C)[C@@H](O)[C@]4([H])[C@H](OC(C)=O)[C@@H](C)C[C@@]4(OC(=O)C4=CC=CC=C4)C(=O)[C@]3(C)[C@@]1([H])[C@H](O)C2(C)C,9829663
CCCCCCC(C)CC(C)CC(CO)CC(C)CCC(O)C(C)(C)C1=CC(O)=C([C@H]2O[C@@H](CO)C[C@@H](O)[C@@H]2O)C(=O)O1,9829780
COC1=CC(\C=C2\[C@@H]([C@H](N(CCC3=CC=C(O)C=C3)C2=O)C2=CC(OC)=C(O)C=C2)C(=O)NCCC2=CC=C(O)C=C2)=CC=C1O,9829875
CCCCCCC(C)C\C(C)=C/C(CO)\C=C(C)\C=C\C(O)C(C)(C)C1=CC(OC)=C([C@H]2O[C@@H](CO)C[C@@H](O)[C@@H]2O)C(=O)O1,9829901
[H][C@]1(CC[C@]2([H])C3=CC[C@]4([H])[C@H](OC(C)=O)[C@H](CC[C@@]4(C)[C@]3([H])CC[C@@]12C)NC)[C@@H](C)C[C@H]1NCC\C1=C(\C)C,9829915
COC1=CC2=C(C(O)=C1OC)C1=C(C=C(OC)C(OC)=C1O)[C@H](OC(=O)C1=CC=CC=C1)[C@@](C)(O)[C@@H](C)[C@H]2OC(C)=O,9830149
[H][C@@](CCCCNC(=O)CC1=CC(=CC=C1)N=NC1=CC=C(C=C1)N(C)C)(NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@]([H])(CC1=CC=CC=C1)C(=O)OCC,9830155
[H][C@@]12CC[C@]3(C)[C@@H](O)[C@]4([H])[C@H](OC(C)=O)[C@@H](C)C[C@@]4(OC(=O)C4=CC=CC=C4)C(=O)[C@]3(C)[C@@]1([H])[C@H](OC)C2(C)C,9830156
CCCCCCC(C)C\C(C)=C/C(CO)CC(C)CCC(O)C(C)(C)C1=CC(O)=C([C@H]2O[C@@H](CO)C[C@@H](O)[C@@H]2O)C(=O)O1,9830240
[H][C@]12CC[C@@]3(C)[C@H](O)[C@@]4([H])[C@@H](OC(C)=O)[C@H](C)C[C@]4(OC(=O)C4=CC=CC=C4)C(=O)[C@@]3(C)[C@H](OC)[C@@]1([H])C2(C)C,9830309
[H][C@@]12N3[C@H]4CCC\C=C/[C@H]3C[C@@]11CN3CC[C@@]1([H])C(=C[C@]2(CC\C=C/CCCC3)O4)C1=NC=CC2=C1NC1=C2C=CC=C1,9830557
CN(C)CC1=CC(=CC=C1O)C1=C2NC(\C=C/2)=C/C2=N/C(/C=C2)=C(\C2=CC=C(N2)/C=C2/C=CC\1=N/2)C1=CC(CN(C)C)=C(O)C=C1,9830576
C[C@@H]1O[C@@H](OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3)C2=CC(O)=C(O)C=C2)[C@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,9830749
CC1(C)\C(=C/C=C2CCCC(/C=C/C3=[N+](CCCS([O-])(=O)=O)C4=C(C=CC=C4)C3(C)C)=C\2O)N(CCCS(O)(=O)=O)C2=C1C=CC=C2,9830814
CC(C)(C)OOC(C)(C)C#CC(O)(C#CC(C)(C)OOC(C)(C)C)C1=CC=C(C=C1)C1=CC=C(C=C1)C(O)(C#CC(C)(C)OOC(C)(C)C)C#CC(C)(C)OOC(C)(C)C,9830852
COC1=CC2=C(C(O)=C1OC)C1=C(C=C(O)C(OC)=C1OC)[C@H](OC(=O)C(\C)=C/C)[C@H](C)[C@]1(CO1)[C@H]2OC(=O)C1=CC=CC=C1,9831277
COC1=CC2=C(C(O)=C1OC)C1=C(C=C(OC)C(OC)=C1O)[C@H](OC(=O)C1=CC=CC=C1)[C@@](C)(O)[C@@H](C)[C@H]2OC(=O)C(\C)=C/C,9831370
COC\C=C\C(C)=C1COC(CC(C)C)C/1=C\C1N=C2OC1COC(=O)[C@@H](CC(C)C)CC(=O)OC1C(OC(=O)C1(C)CO)\C(C)=C\CC1=CC=C2N1,9831560
COC1=CC(=CC=C1C1=CC=C(C=C1)C(O)(C#CC(C)(C)OOC(C)(C)C)C#CC(C)(C)OOC(C)(C)C)C(O)(C#CC(C)(C)OOC(C)(C)C)C#CC(C)(C)OOC(C)(C)C,9831605
C\C(CC\C=C(\C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=C/CC1=CC(O)=C(C)C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,9831687
[H][C@@]12N3[C@H]4CCC\C=C/[C@H]3C[C@@]11CN3CC[C@@]1([H])C(=C[C@]2(CC\C=C/CCCC3)O4)C1=NC=CC2=C1NC1=C2C=CC=C1O,9831781
COC1=CC2=C(C(O)=C1OC)C1=C(C=C(OC)C(OC)=C1O)[C@H](OC(=O)C(\C)=C/C)[C@H](C)[C@H](C)[C@H]2OC(=O)\C=C\C1=CC=CC=C1,9831793
COC\C=C\C(C)=C1COC(CC(C)C)C/1=C\C1N=C2OC1COC(=O)\C(CC(C)C)=C\C(=O)OC1C(OC(=O)C1(C)CO)\C(C)=C\CC1=CC=C2N1,9831878
COCCC\C(C)=C1COC(CC(C)C)C/1=C\C1N=C2OC1COC(=O)[C@@H](CC(C)C)CC(=O)OC1C(OC(=O)C1(C)CO)\C(C)=C\CC1=CC=C2N1,9831912
COC1=CC(=CC=C1O)[C@@H]1[C@@H](C(=O)NC2=CC=C(O)C=C2C(O)=O)\C(=C/C2=CC(OC)=C(O)C=C2)C(=O)N1C1=CC=C(O)C=C1C(O)=O,9831980
CC(C)(C)OOC(C)(C)C#CC(O)(C#CC(C)(C)OOC(C)(C)C)C1=CC=C2C3=C(C=C(C=C3)C(O)(C#CC(C)(C)OOC(C)(C)C)C#CC(C)(C)OOC(C)(C)C)S(=O)(=O)C2=C1,9832514
CCC1=C2NC(\C=C/2)=C(/C2=N/C(/C=C2)=C(CC)\C2=CC=C(N2)/C(=C2/C=CC\1=N/2)C1=CC(CN(C)C)=C(O)C=C1)C1=CC=C(O)C(CN(C)C)=C1,9832556
CCC(C)(C)OOC(C)(C)C#CC(O)(C#CC(C)(C)OOC(C)(C)CC)C1=CC=C(C=C1)C1=CC=C(C=C1)C(O)(C#CC(C)(C)OOC(C)(C)CC)C#CC(C)(C)OOC(C)(C)CC,9832601
COC1=CC(\C=C2\[C@@H]([C@H](N(CCC3=CC=C(OC(C)=O)C=C3)C2=O)C2=CC(OC)=C(OC(C)=O)C=C2)C(=O)NCCC2=CC=C(OC(C)=O)C=C2)=CC=C1OC(C)=O,9832677
CCC(C)(C)OOC(C)(C)C#CC(O)(C#CC(C)(C)OOC(C)(C)CC)C1=CC=C(C=C1)C1=CC=C(C=C1OC)C(O)(C#CC(C)(C)OOC(C)(C)CC)C#CC(C)(C)OOC(C)(C)CC,9833313
CN(C)CC1=CC(=CC=C1O)C1=C2NC(\C=C/2)=C(/C2=N/C(/C=C2)=C(\C2=CC=C(N2)/C(=C2/C=CC\1=N/2)C1=CC=CC=C1)C1=CC(CN(C)C)=C(O)C=C1)C1=CC=CC=C1,9833800
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)CO[C@H]2O[C@@H]2[C@H](O)[C@@H](O)[C@H](C)O[C@H]2OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3)C2=CC(O)=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,9833819
CCCC(C)(C)OOC(C)(C)C#CC(O)(C#CC(C)(C)OOC(C)(C)CCC)C1=CC=C(C=C1)C1=CC=C(C=C1)C(O)(C#CC(C)(C)OOC(C)(C)CCC)C#CC(C)(C)OOC(C)(C)CCC,9833855
[H][C@]1(CCCN1C(=O)C[C@@H](OC)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(N)=N)[C@@H](C)CC)[C@@H](C)CC)[C@H](O)[C@@H](C)C(=O)N[C@@H]([C@H](O)C1=CC=CC=C1)C(O)=O,9833905
CC1(C)\C(=C/C=C2CCCC(/C=C/C3=[N+](CCCS([O-])(=O)=O)C4=C(C=C(C=C4)S(O)(=O)=O)C3(C)C)=C\2O)N(CCCS(O)(=O)=O)C2=C1C=C(C=C2)S(O)(=O)=O,9833938
CCC(C)(C)OOC(C)(C)C#CC(O)(C#CC(C)(C)OOC(C)(C)CC)C1=CC=C2C3=C(C=C(C=C3)C(O)(C#CC(C)(C)OOC(C)(C)CC)C#CC(C)(C)OOC(C)(C)CC)S(=O)(=O)C2=C1,9833985
[H][C@@]12[C@@H](OC(C)=O)[C@@]34O[C@@]1(C)COC(=O)C1=C(N=CC=C1)C(C)C(C)C(=O)O[C@@H]([C@H](OC(=O)C1=CC=CC=C1)[C@H](OC(=O)C1=CC=CC=C1)[C@@]3(COC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@H]4C,9834093
[H][C@@]12C[C@H](OC[C@H]3O[C@@H](O[C@@H]4OC=C([C@@H](CC(O)=O)[C@H]4C=C)C(=O)OC)[C@H](O)[C@@H](O)[C@@H]3O)OC(=O)C1=CO[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]2C=C,9834193
[H][C@@]12[C@@H](OC(C)=O)[C@@]34O[C@@]1(C)COC(=O)C1=C(N=CC=C1)C(C)C(C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@H](OC(=O)C1=CC=CC=C1)[C@@]3(COC(C)=O)[C@H](OC(C)=O)[C@H]2OC(=O)C1=CC=CC=C1)[C@H]4C,9834274
CCCC(C)(C)OOC(C)(C)C#CC(O)(C#CC(C)(C)OOC(C)(C)CCC)C1=CC=C(C=C1)C1=CC=C(C=C1OC)C(O)(C#CC(C)(C)OOC(C)(C)CCC)C#CC(C)(C)OOC(C)(C)CCC,9834354
[H][C@]1(NC(=O)CN(C)C(=O)[C@@H](CC2=CC=CC=C2)N(C)C(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)OC(=O)\C(C)=C\C[C@H](OC(=O)[C@H](C)N(C)C1=O)[C@H](C)[C@H](O)CCCC#C)[C@H](C)CC,9834403
[H][C@]1(NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@]([H])(NC(=O)[C@@]([H])(NC(=O)[C@@]([H])(NC1=O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)C(=O)N\C=C/C1=CC=CC=C1)NC(=O)[C@@H](N)C(C)C)[C@@H](C)CC,9834670
COC1=C(O)C=CC(CC2CO[C@H]3[C@H](O)[C@@H](C)O[C@@H](OCC(CC4=CC=C(O)C=C4)C(CC4=CC(OC)=C(O)C=C4)CO[C@H]4[C@H](O)[C@@H](C)O[C@@H](OCC2CC2=CC=C(O)C=C2)[C@@H]4O)[C@@H]3O)=C1,9835373
[H][C@]12CC[C@]3([H])[C@H](C(=O)OCCCCCCCCCCCCCCCCCC(=O)N(CCCN)CCCC(N)=O)[C@]4(CCC[C@@H](C)O4)N=C(N[C@@]4(C1)CCC=C[C@H](CC)O4)N23,9835644
[H][C@@]12CC[C@@]34CC[C@H](C5=CC(=O)OC5)[C@@](C)(CC[C@]3([H])[C@@]1(C)CC[C@H](O[C@H]1C[C@@H](OC)[C@@H](O[C@@H]3O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O1)[C@@H]2OC(C)=O)C4=O,9836249
[H][C@@]12C[C@@H](C)C(=O)C[C@]1(C)CC[C@]1(C)C3=CC=C4C(=CC(=O)[C@]5(O)OC6=C(O[C@]45C)C(C)=C4C(=O)C[C@@]5([H])[C@@](C)(CC[C@@]7(C)[C@]8([H])C[C@@H](C)C(=O)[C@@H](O)[C@]8(C)CC[C@]57C)C4=C6)[C@]3(C)CC[C@@]21C,9836351
[H][C@@]12C[C@@H](C)C(=O)C[C@]1(C)CC[C@]1(C)C3=CC(=O)C4=C(C)C5=C(O[C@]6(C)C7=CC=C8[C@@](C)(CC[C@@]9(C)[C@]%10([H])C[C@@](C)(CC[C@]%10(C)CC[C@]89C)C(=O)OC)C7=CC(=O)[C@]6(O)O5)C=C4[C@]3(C)CC[C@@]21C,9836411
[H][C@@]12C[C@@H](C)C(=O)C[C@]1(C)CC[C@]1(C)C3=CC=C4C(=CC(=O)[C@@]5(O)OC6=CC7=C(C(=O)C=C8[C@@]7(C)CC[C@@]7(C)[C@]9([H])C[C@](C)(C(=O)OC)C(=O)C[C@]9(C)CC[C@]87C)C(C)=C6O[C@@]45C)[C@]3(C)CC[C@@]21C,9836508
[H][C@@]12C[C@@H](C)C(=O)C[C@]1(C)CC[C@]1(C)C3=CC(=O)C4=C(C=C5O[C@]6(O)C(=O)C=C7C(=CC=C8[C@@]7(C)CC[C@@]7(C)[C@]9([H])C[C@](C)(C(=O)OC)C(=O)C[C@]9(C)CC[C@]87C)[C@]6(C)OC5=C4C)[C@]3(C)CC[C@@]21C,9836525
[H][C@@]12C[C@@H](C)C(=O)C[C@]1(C)CC[C@]1(C)[C@@]3([H])CC=C4C(=CC(=O)[C@@]5(O)OC6=C(O[C@@]45C)C=C4C(C(=O)C=C5[C@@]4(C)CC[C@@]4(C)[C@]7([H])C[C@@](C)(CC[C@]7(C)CC[C@]54C)C(=O)OC)=C6C)[C@]3(C)CC[C@@]21C,9836552
[H][C@@]12C[C@@H](C)C(=O)C[C@]1(C)CC[C@]1(C)C3=CC(=O)C4=C(C)C5=C(O[C@@]6(C)C7=CC[C@@]8([H])[C@@](C)(CC[C@@]9(C)[C@]%10([H])C[C@@](C)(CC[C@]%10(C)CC[C@]89C)C(=O)OC)C7=CC(=O)[C@@]6(O)O5)C=C4[C@]3(C)CC[C@@]21C,9836556
[H][C@@]12C[C@@H](C)C(=O)[C@@H](O)[C@]1(C)CC[C@]1(C)C3=CC=C4C(=CC(=O)[C@@]5(O)OC6=C(C)C7=C(C=C6O[C@@]45C)[C@]4(C)CC[C@@]5(C)[C@]6([H])C[C@@](C)(CC[C@]6(C)CC[C@]5(C)C4=CC7=O)C(=O)OC)[C@]3(C)CC[C@@]21C,9836573
[H][C@@]1(O[C@H]2[C@H](OC3=C(OC4=C(C3=O)C(O)=CC(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=C4)C3=CC(O)=C(O)C=C3)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC(=O)\C=C\C1=CC=C(O)C=C1,9836602
[H][C@@]12C[C@@](C)(CC[C@]1(C)CC[C@]1(C)C3=CC(=O)C4=C(C=C5O[C@@]6(C)C7=CC[C@@]8([H])[C@@](C)(CC[C@@]9(C)[C@]%10([H])C[C@@H](C)C(=O)[C@@H](O)[C@]%10(C)CC[C@]89C)C7=CC(=O)[C@@]6(O)OC5=C4C)[C@]3(C)CC[C@@]21C)C(=O)OC,9836673
[H][C@@]12C[C@@H](C)C(=O)[C@@H](O)[C@]1(C)CC[C@]1(C)C3=CC(=O)C4=C(C=C5O[C@@]6(C)C7=CC[C@@]8([H])[C@@](C)(CC[C@@]9(C)[C@]%10([H])C[C@@](C)(CC[C@]%10(C)CC[C@]89C)C(=O)OC)C7=CC(=O)[C@@]6(O)OC5=C4C)[C@]3(C)CC[C@@]21C,9836679
[H][C@@]12C[C@@H](C)C(=O)[C@@H](O)[C@]1(C)CC[C@]1(C)C3=CC=C4C(=CC(=O)[C@]5(O)OC6=CC7=C(C(=O)C=C8[C@@]7(C)CC[C@@]7(C)[C@]9([H])C[C@@](C)(CC[C@]9(C)CC[C@]87C)C(=O)OC)C(C)=C6O[C@]45C)[C@]3(C)CC[C@@]21C,9836689
[H][C@@]12C[C@@](C)(CC[C@]1(C)CC[C@]1(C)C3=CC=C4C(=CC(=O)[C@]5(O)OC6=CC7=C(C(=O)C=C8[C@@]7(C)CC[C@@]7(C)[C@]9([H])C[C@@H](C)C(=O)[C@@H](O)[C@]9(C)CC[C@]87C)C(C)=C6O[C@]45C)[C@]3(C)CC[C@@]21C)C(=O)OC,9836700
[H][C@@]12C[C@@](C)(CC[C@]1(C)CC[C@]1(C)C3=CC(=O)C4=C(C)C5=C(O[C@@]6(C)C7=C[C@@H](O)[C@@]8([H])[C@@](C)(CC[C@@]9(C)[C@]%10([H])C[C@@](C)(CC[C@]%10(C)CC[C@]89C)C(=O)OC)C7=CC(=O)[C@@]6(O)O5)C=C4[C@]3(C)CC[C@@]21C)C(=O)OC,9836916
[H][C@@]12C3=C(C=C(O)C(O)=C3O[C@@]1(CC(=O)OC2(O)C(O)=O)[C@@]1([H])OC2=C(C[C@H]1OC(=O)C1=CC(O)=C(O)C(O)=C1)C(O)=CC(O)=C2)[C@@]1([H])OC2=C(C[C@H]1OC(=O)C1=CC(O)=C(O)C(O)=C1)C(O)=CC(O)=C2,9837122
CC1=C(CCC(=O)NCCCCN(CCCN)CCCCN)/C2=C/C3=N/C(=C\C4=C(C)C(C=C)=C(N4)/C=C4\N=C(\C=C\1N2)C(C=C)=C\4C)/C(C)=C3CCC(=O)NCCCCN(CCCN)CCCCN,9837484
COC[C@H](C)NC(=O)C(C)=C,9845024
COC1=CC=C2OC(C)OCC2=C1,9845172
CCC(=O)CC1OC(=O)C=C1OC,9845863
CC(=O)OC1C(C)=CC2=C1C=CC=C2,9845886
CCCC1=C(C)C(OC)=CC(=O)O1,9846514
CC[C@H](O)CC1OC(=O)C=C1OC,9846529
CNC1=CC(=O)C2=C(C=NC=C2)C1=O,9847164
COC1=CC=C2NC(=S)NCC2=C1,9847324
CC[C@H](O)C1=C(C)C(OC)=CC(=O)O1,9847364
COC1=CC2=C(C=C(C)C2OC(C)=O)C=C1,9847378
COC1=CC2=C(C=C1)C(OC(C)=O)C(C)=C2,9847709
COP(=O)(OC)SC1=CC(C)=C(SC)C=C1,9847845
COC[C@H](C)N1C(=O)C2=C(C=CC=C2)C1=O,9848334
CCCC1=C(CO)C(OC)=CC(=O)O1,9848449
CC[C@@H]1OC(=O)C2=C1OC(=O)C=C2OC,9848563
[2H]C(=O)C1=CC=CC=C1OC1CCCCO1,9849043
CN1CC[C@H](C(=C)C1)C1=CC=C(F)C=C1,9849401
CNC1=C(Cl)C(=O)C2=C(C=NC=C2)C1=O,9849417
CC1=CC=CC(=C1)[C@H]1C[C@H](O)[C@@H](CO)O1,9849659
OC1=CC=C(C=N1)C1=NC2=CC=CC=C2N1,9849885
CNC1=C(Br)C(=O)C2=C(C=NC=C2)C1=O,9850910
CC[C@H](O)C1=C(CO)C(OC)=CC(=O)O1,9851081
CC(CCCC(C)(O)C=C)CC(=O)\C=C(/C)C,9852016
OCCNC1=CC(=O)C2=C(C=NC=C2)C1=O,9852722
[H][C@]12CC=C[C@@]1([H])[C@@]1([H])C3=C(CCC3)[C@]2([H])CC1=O,9854339
CCCCC#CC1(O)CC2CC1(C)CC2(C)C,9854745
CCCCC#CC1(O)CC2CCC1(C)C2(C)C,9854752
CCCCC#CC1(CC2CCC1(C)C2(C)C)OC,9854960
CC1=CN([C@@H]2O[C@](CO)(C=C2)C#N)C(=O)NC1=O,9855403
OC[C@@H]1C[C@@H]([C@@H](CO)O1)N1C=CC(O)=NC1=O,9856281
[H][C@]12C[C@]([H])([C@H](C)C1(C)C)C(O)(C2)C#CCCCC,9856409
NC1=NC(=O)N(C=C1)[C@H]1C[C@@H](CO)O[C@@H]1CO,9856550
[H][C@]12C[C@]([H])([C@H](C)C1(C)C)C(C2)(OC)C#CCCCC,9856587
CCOC(=O)CCCC(=O)NC1=CC=C(CC=O)C=C1,9856704
CCCCC#CC1(CC2CCC1(C)C2(C)C)OCC,9856968
COC1=CC=C(CC(OC(C)=O)C2=CC(OC)=CC(OC)=C2)C=C1,9857851
CC1=NN([C@H]2C[C@H](O)[C@@H](CO)S2)C(=O)NC1=S,9858005
CC1=NN([C@H]2C[C@H](O)[C@@H](CO)S2)C(=O)NC1=O,9858011
COC1=CC2=C(C=C1)C1=C3N2C(=O)C=CC3=NC=C1O,9858229
[H][C@]12C[C@]([H])([C@H](C)C1(C)C)C(C2)(OCC)C#CCCCC,9858658
CC1=NN([C@H]2C[C@H](O)[C@@H](CO)S2)C(=O)N=C1N,9858661
CCCCC#CC1(CC2CCC1(C)C2(C)C)OC(C)=O,9858691
COC1=CC2=C(C(=CN2C#N)C2=CC=C(Cl)C=C2)C(OC)=C1,9859227
[H][C@@]12C[C@@]([H])(C(CCOC3=CC=C(C=C3)C(C)=O)=CC1)C2(C)C,9859450
CC(=O)OC1(CC2CCC1(C)C2(C)C)C#CC1=CC=CC=C1,9859689
CC1=CN(C(=O)NC1=O)[C@]1(C[C@H](O)[C@@H](CO)S1)C=O,9860024
CC1=CN(C(=O)NC1=O)[C@@]1(C)C[C@H](O)[C@@H](CO)S1,9860034
[H][C@@]12CC=C[C@]1([H])[C@]1([H])C3=C(CCC3)[C@@]2([H])[C@@]2(CO2)C1=O,9860045
CCC1=NN([C@H]2C[C@H](O)[C@@H](CO)S2)C(=O)NC1=O,9860181
C1CNCCNCCCNC2=NC(NC1)=CC=C2,9860263
CCCCCCC#CC1(OC)C2CC3CC(C2)CC1C3,9860445
C[C@H]1CC2=C([C@@H](C)O1)C(=O)C1=C(C=CC=C1O)C2=O,9860446
CC1=CN([C@@H]2C[C@H](CO)O[C@H]2CO)C(=O)NC1=O,9860612
COC1=C(C)C(O)=C2CCC(OC2=C1)C1=CC=C(O)C=C1,9861254
COC1=C2CC(CC3=CC=C(O)C=C3)COC2=CC(O)=C1,9861288
CC(O)CC1=CC=CC(O)=C1C(O)=O,9861747
CC1=CN(C(=O)NC1=O)[C@]1(C[C@H](O)[C@@H](CO)S1)C#N,9861959
CCCCCCC#CC1(O)C2CC3CC(C2)CC1C3,9862092
NC1=NC=NC2=C1N=CN2[C@@H]1C[C@H](CO)O[C@H]1CO,9862127
COC1=CC2=C(C=C1)C1=C3N2C(=O)C(CO)=CC3=NC=C1,9862306
COC1=CC=C(CCN(C)C(=O)\C=C\C2=CC=C(OC)C(OC)=C2)C=C1,9862681
COC1=C(O)C=C2CCC(OC2=C1C)C1=CC=C(O)C=C1,9862941
CC1=CN(C(=O)NC1=O)[C@@]1(CO)C[C@H](O)[C@@H](CO)S1,9863794
OC[C@H](O)C1=NC(=CC2=C1NC1=C2C=CC=C1)C(O)=O,9863814
CCCC1=NN([C@H]2C[C@H](O)[C@@H](CO)S2)C(=O)NC1=O,9863897
NC1=NC(=O)N2C=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3F)C2=N1,9863934
C#CC1=C(C#C)C2=CC=C1CCC1=CC=C(CC2)C=C1,9863958
CCC(=O)CC\C(C)=C/C[C@H](O)C(\C)=C\C1=CSC(C)=N1,9864002
C[C@H]1CCC[C@]2(O)C=C3OC(=O)C(C)=C3[C@@H](O)[C@]12C,9864018
C[C@H]1CCC(=O)[C@@]2(O)C=C3OC(=O)C(C)=C3C[C@]12C,9864570
