canon,n_solvents,lmax_min,lmax_max,lmax_median,span_nm
C[Si](C)(C)c1ccc2ccc3c([Si](C)(C)C)ccc4ccc1c2c43,3,349.0,352.0,350.0,3.0
CC(=O)c1ccc2cc(C#Cc3cn([C@H]4C[C@H](O)[C@@H](CO)O4)c4ncnc(N)c34)ccc2c1,5,344.0,347.0,345.0,3.0
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc3ccc4ccccc4c3c3c2cc(N(C)C)c2ccccc23)c(C)c1,5,437.0,440.0,439.0,3.0
Cc1cc(C)c(C)c(-c2ccc3cc(C)c(=O)oc3c2)c1C,3,312.0,315.0,314.0,3.0
COc1cccc(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c1O,3,393.0,396.0,395.0,3.0
CC(=O)c1cc2c(cc1F)NC(C)(C)CC2=O,2,352.0,355.0,353.5,3.0
Cc1cc(=O)oc2ccc3ccc(O)cc3c12,2,347.0,350.0,348.5,3.0
CC(=O)Nc1ccc(O)cc1,5,290.0,293.0,290.0,3.0
COc1c2ccccc2c(-c2ccccc2)c2ccccc12,12,376.0,379.0,378.0,3.0
COc1c2ccccc2c(OC)c2c1c1c(F)cccc1n2C,4,403.0,406.0,404.5,3.0
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3ccccc3-4)cc21,11,345.0,348.0,347.0,3.0
CC(C)c1ccc2ccc3c(C(C)C)ccc4ccc1c2c43,3,343.0,346.0,345.0,3.0
Cc1oc2c(Cl)cc3c(C)cc(=O)oc3c2c1C,2,335.0,338.0,336.5,3.0
Clc1ccc(Nc2ccc3ccccc3n2)cc1,3,347.0,350.0,347.0,3.0
CC1=[N+]2C(=C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,2,593.0,596.0,594.5,3.0
CCCCC(CC)Cn1c2ccccc2c2cc(-c3ccc4c(c3)S(=O)(=O)c3cc(-c5ccc6c(c5)c5ccccc5n6CC(CC)CCCC)ccc3-4)ccc21,2,379.0,382.0,380.5,3.0
F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=CC=[N+]21,2,500.0,503.0,501.5,3.0
COCCOCCOCCOCCOc1ccc(OCCOCCOCCOCCOC)c(C=O)c1,11,349.0,352.0,349.0,3.0
Cc1ccc2cc3c(=O)n(C)c(=O)n(C)c3nc2c1,6,352.0,355.0,353.0,3.0
Cc1ccc2ccc3cccc4ccc1c2c34,3,338.0,341.0,338.0,3.0
O=S(=O)(c1ccc2c(c1)c1ccccc1n2-c1ccccc1)c1ccc2c(c1)c1ccccc1n2-c1ccccc1,2,290.0,293.0,291.5,3.0
COc1ccc(-c2cc(C)nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,3,339.0,342.0,340.0,3.0
F[B-]1(F)n2c(NCc3ccccc3)ccc2C(c2c(Cl)cccc2Cl)=C2C=CC(NCc3ccccc3)=[N+]21,5,578.0,581.0,580.0,3.0
Cc1cccc2cc3c(=O)n(C)c(=O)n(C)c3nc12,6,359.0,362.0,360.5,3.0
O=S1(=O)c2ccc(-n3c4ccccc4c4ccccc43)cc2-c2cc(-n3c4ccccc4c4ccccc43)ccc21,2,351.0,354.0,352.5,3.0
COc1ccc(-c2nc(C(C)=O)c(C)o2)cc1,6,276.0,279.0,277.5,3.0
Cc1ccc(C(=O)[O-])c(O)c1,2,292.0,295.0,293.5,3.0
CCCCCCCCN1C(=O)c2ccc3c4c(-c5ccc6c7ccccc7n(-c7ccccc7)c6c5)cc5c6c(cc(-c7ccc8c9ccccc9n(-c9ccccc9)c8c7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCCCCCC)C5=O,2,564.0,567.0,565.5,3.0
COc1ccc(C2=Cc3ccccc3P2(=O)c2ccccc2)cc1,2,362.0,365.0,363.5,3.0
N#C/C(=C\c1ccc(Cl)cc1)c1nc(-c2ccccc2)c(-c2ccccc2)s1,2,362.0,365.0,363.5,3.0
CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1[O],4,359.0,362.0,359.5,3.0
COc1ccc(-c2sc3c(c2Br)=[N+]2C(=C(C(F)(F)F)c4cc5sc(-c6ccc(OC)cc6)c(Br)c5n4[B-]2(F)F)C=3)cc1,2,717.0,720.0,718.5,3.0
O=C1O[B-]2(OC1=O)OC(c1ccc3ccccc3c1)=CC(c1ccc3ccccc3c1)=[O+]2,2,435.0,438.0,436.5,3.0
O=c1c2cc(S(=O)(=O)O)ccc2[nH]c2ccc(S(=O)(=O)O)cc12,2,396.0,399.0,397.5,3.0
COC(=O)c1nc(-c2ccc(OC)cc2)oc1C,4,275.0,278.0,276.0,3.0
O=C1Cc2cc3c(cc2CCCc2ccc(cc2)CCC3)CC(=O)Cc2ccc(c3nsnc23)C1,3,401.0,404.0,404.0,3.0
N#Cc1ccc(N/N=C/c2cc(Cl)ccc2O)cc1,2,354.0,357.0,355.5,3.0
N#Cc1ccc(-c2ccc(C3=CCCCC3)s2)s1,6,366.0,369.0,366.0,3.0
CN1C(=O)/C(=C/c2ccncc2)N=C1/C=C/c1ccccc1,5,408.0,411.0,408.0,3.0
CCN(CC)c1ccc2c(c1)oc(=O)c1c(=O)oc3cc(Br)ccc3c12,2,466.0,469.0,467.5,3.0
CCN(CC)c1ccc(/N=N/c2nc3ccc([N+](=O)[O-])cc3s2)cc1,2,546.0,549.0,547.5,3.0
C#Cc1ccc2ccc3cccc4ccc1c2c34,4,355.0,358.0,356.5,3.0
O=C1c2ccccc2-c2c(-c3ccccc3O)[nH]c(=O)n21,3,393.0,396.0,394.0,3.0
COc1c2ccccc2c(OC)c2c1c1ccc(C(F)(F)F)cc1n2C,4,416.0,419.0,416.5,3.0
COc1c2ccccc2c(OC)c2c1c1ccc(F)cc1n2C,4,395.0,398.0,397.0,3.0
c1ccc2c(c1)[nH]c1ccccc12,2,331.0,334.0,332.5,3.0
c1ccc2cc(-n3c4ccccc4c4ccccc43)ccc2c1,9,318.0,321.0,319.0,3.0
Cn1nc(-c2ccccc2)c2n[nH]nc2c1=O,3,296.0,299.0,299.0,3.0
O=Cc1cnc(-c2c3ccccc3cc3ccccc23)nc1,2,381.0,384.0,382.5,3.0
c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(N(c5ccccc5)c5cccc6ccccc56)cc4cc23)cc1,7,445.0378282,448.0286738,447.0272687,2.9908456
O=C1c2ccccc2-c2cnccc21,2,394.1618587,397.051302,395.60658035,2.889443300000039
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,8,331.2,333.8,332.85,2.6000000000000227
CC1=[N+]2C(=C(/C=C/c3ccc(C(F)(F)F)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,2,617.5,620.0,618.75,2.5
CC1=[N+]2C(=C(c3ccc(C(=O)c4ccccc4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,2,599.0,601.5,600.25,2.5
C(=C/c1cccc2ccccc12)\c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(/C=C/c4cccc5ccccc45)cc3)ccc3ccccc23)cc1,2,334.0,336.5,335.25,2.5
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1nc(-c2ccccc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)nc(-c2ccccc2P(=O)(c2ccccc2)c2ccccc2)n1,7,340.6988695,343.16546760000006,343.16546760000006,2.4665981000000556
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(OC)c5ccccc45)ccc(c23)C1=O,7,322.6,325.0,323.8,2.3999999999999773
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(OC)c5cccc(C)c45)ccc(c23)C1=O,7,326.6,329.0,328.8,2.3999999999999773
COc1ccc2c(c1)c1cc(OC)ccc1n2-c1nc2ccccc2nc1-n1c2ccc(OC)cc2c2cc(OC)ccc21,2,437.0,439.3730074,438.1865037,2.373007400000006
N#Cc1cccc2cc[nH]c12,3,307.3619632,309.6875,308.0,2.325536800000009
N#Cc1cccc2[nH]ccc12,3,302.8125,305.0,304.2944785,2.1875
O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,12,348.0,350.0,349.0,2.0
CNC(=O)[C@H](C)NC(=O)c1cccc2c1C#Cc1c(N)cccc1OCCCO2,2,345.0,347.0,346.0,2.0
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2,2,634.0,636.0,635.0,2.0
CN(c1ccccc1)c1ccc(/C=C/c2ccccc2)cc1,2,352.0,354.0,353.0,2.0
CN(C)c1ccc2c(-c3cc(N)ccc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,2,542.0,544.0,543.0,2.0
O=C(O)c1c2ccccc2c(C(=O)O)c2ccccc12,2,387.0,389.0,388.0,2.0
CCCCCCc1ccc(-n2c3[n+](c4c5ccccc5c5ccccc5c42)[B-](C)(C)c2ccccc2-3)cc1,4,359.0,361.0,360.0,2.0
COc1ccc(N(c2ccccc2)c2ccc(OC)cc2)cc1,2,300.0,302.0,301.0,2.0
Cc1ccc(-c2cc3ccccc3oc2=O)cc1,4,328.0,330.0,328.0,2.0
CCCCN1C(=O)c2cccc3c(Oc4cc(CO)cc(Oc5ccc6c7c(cccc57)C(=O)N(CCCC)C6=O)c4)ccc(c23)C1=O,3,358.0,360.0,360.0,2.0
CCCCOc1ccc(-c2cc(-c3ccc(OCCCC)cc3)c3ccc4c(-c5ccc(OCCCC)cc5)cc(-c5ccc(OCCCC)cc5)c5ccc2c3c54)cc1,2,394.0,396.0,395.0,2.0
Nc1cccc2cn[nH]c12,2,294.0,296.0,295.0,2.0
CCN(CC)c1ccc(/N=N/c2nc3ccc(OC)cc3s2)cc1,2,515.0,517.0,516.0,2.0
CC(C)(C)c1ccc(-c2c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c(C#N)c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccc(C(C)(C)C)cc2)cc1,2,340.0,342.0,341.0,2.0
c1ccc(-c2nn(-c3ccccn3)c3nc4ccccc4cc23)cc1,6,383.0,385.0,383.5,2.0
c1csc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)c1,3,391.0,393.0,393.0,2.0
N#Cc1ccc(-n2c(-c3ccc(-c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5-c5ccc(C#N)c6ccccc56)c5ccccc45)c4ccccc34)nc3c4ccccc4c4ccccc4c32)c2ccccc12,2,336.0,338.0,337.0,2.0
CC(C)(C)c1cc(C(C)(C)C)c2oc3c(c2c1)C=CN1C(=O)C2=C4c5oc6c(C(C)(C)C)cc(C(C)(C)C)cc6c5C=CN4C(=O)C2=C31,2,643.0,645.0,644.0,2.0
COc1nc(Nc2cc3ccc4cccc5ccc(c2)c3c45)nc(OC)n1,3,334.0,336.0,336.0,2.0
Cc1cc(O)c(C(=O)/C=C/c2ccccc2)c(=O)o1,2,356.0,358.0,357.0,2.0
Cc1cc(O)c(C(=O)/C=C/c2ccccc2Cl)c(=O)o1,2,353.0,355.0,354.0,2.0
N#Cc1ncc(-c2c3ccccc3c(-c3cnc(C#N)nc3)c3ccccc23)cn1,2,395.0,397.0,396.0,2.0
CCN1c2ccc(-c3cc(C(F)(F)F)[nH]n3)cc2Sc2cc(-c3cc(C(F)(F)F)[nH]n3)ccc21,5,334.0,336.0,336.0,2.0
CC[N+]1=C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,2,747.0,749.0,748.0,2.0
Nc1cc2ccc3cccc4ccc(c1)c2c34,3,336.0,338.0,338.0,2.0
Nc1ccc(/C=C/c2ccccc2)cc1,2,316.0,318.0,317.0,2.0
CCN1c2ccc(-c3cc(-c4ccccc4)[nH]n3)cc2Sc2cc(-c3cc(-c4ccccc4)[nH]n3)ccc21,5,336.0,338.0,338.0,2.0
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4ccc5cccc6ccc3c4c56)n2)cc1,3,340.0,342.0,342.0,2.0
CCN(CC)c1ccc(/N=N/c2nc3ccc(Br)cc3s2)cc1,2,518.0,520.0,519.0,2.0
CCOC(=O)CCCn1c(C(=O)OC)c(C)c2c(=O)n3c(cc21)C(CC)=C(C)C3=O,5,396.0,398.0,397.0,2.0
N#Cc1cccc(-c2cccc(-c3nc(-c4cccc(-c5cccc(C#N)c5)c4)nc(-c4cccc(-c5cccc(C#N)c5)c4)n3)c2)c1,2,268.0,270.0,269.0,2.0
CCOC(=O)COc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1,4,289.0,291.0,290.0,2.0
CN(C)CCCN1c2ccccc2CCc2ccccc21,3,274.0,276.0,275.0,2.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3,308.0,310.0,310.0,2.0
CCn1c2ccc(/C=C/c3ccc4c(c3)c3cc(-c5nc6ccccc6s5)ccc3n4CC)cc2c2cc(-c3nc4ccccc4s3)ccc21,5,360.0,362.0,361.0,2.0
CCN(CC)c1ccc2cc(C#N)/c(=N\C(=O)c3ccc(F)cc3)oc2c1,2,442.0,444.0,443.0,2.0
CCOC(=O)CCOc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1OC,4,289.0,291.0,289.0,2.0
COc1nc(Cl)nc(Nc2ccc3c4cccc5cccc(c6cccc2c63)c54)n1,4,442.0,444.0,443.0,2.0
COc1ccccc1-c1nc(-c2ccc(C(F)(F)F)cc2)n(-c2ccc(C)cc2)c1-c1ccccc1OC,5,284.0,286.0,285.0,2.0
COc1ccccc1-c1c2ccc(=[N+]3CCCCC3)cc-2oc2cc(N3CCCCC3)ccc12,2,564.0,566.0,565.0,2.0
CC(C)(C)c1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(C(C)(C)C)cc4)cc3)c3ccc(-c4nc5ccccc5nc4-c4ccc(N(c5ccc(/C=C/c6ccc(C(C)(C)C)cc6)cc5)c5ccc(/C=C/c6ccc(C(C)(C)C)cc6)cc5)cc4)cc3)cc2)cc1,2,373.0,375.0,374.0,2.0
[BH3-][P+]1(c2ccccc2)c2ccccc2-c2sc3ccccc3c21,4,323.0,325.0,323.5,2.0
CC(C)(C)c1ccc(-n2c(-c3ccc(-c4cc(-c5ccccc5)c5c6ccccc6c6ccccc6c5c4-c4ccccc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1,2,365.0,367.0,366.0,2.0
COc1ccc2c(-c3nc(-c4cccc(C)c4)no3)cc(=O)oc2c1,2,401.0,403.0,402.0,2.0
CC(C)(C)c1ccc2c(c1)oc1nc3oc4ccc(-n5c6ccccc6c6ccccc65)cc4c3cc12,2,350.0,352.0,351.0,2.0
O=c1oc2ccccc2c2c1c(=O)oc1cc(O)ccc12,2,374.0,376.0,375.0,2.0
O=c1oc2c(ccc3ccccc32)nc1-c1ccccc1,4,396.0,398.0,396.0,2.0
COc1ccc2ncccc2c1,3,329.0,331.0,329.0,2.0
COc1ccc(-c2cc3c(s2)c(-c2ccccc2)cc(=O)n3C)cc1,2,384.0,386.0,385.0,2.0
COc1cc(OC)cc(-c2nnc(-c3cc(-c4nnc(-c5cc(OC)cc(OC)c5)o4)cc(-c4nnc(-c5cc(OC)cc(OC)c5)o4)c3)o2)c1,6,299.0,301.0,300.0,2.0
COc1ccc(-c2cc3c(s2)c(C)cc(=O)n3C)cc1,2,374.0,376.0,375.0,2.0
Cc1ccc2ccc3c(C)ccc4ccc1c2c43,3,344.0,346.0,344.0,2.0
Cc1ccc2nc3[nH]c(=O)[nH]c(=O)c3nc2c1,2,382.0,384.0,383.0,2.0
O=S1(=O)c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc21,2,341.0,343.0,342.0,2.0
CC1=C(c2ccccc2)Oc2cc3nc4ccccc4nc3c3cccc1c23,2,495.0,497.0,496.0,2.0
COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(N4CCN(C)CC4)cc3)sc12,2,418.0,420.0,419.0,2.0
O=C1Cc2ccc(cc2)CC(=O)Cc2ccc(c3nsnc23)C1,3,382.0,384.0,384.0,2.0
COCc1ncc(-c2c3ccccc3c(-c3cnc(COC)nc3)c3ccccc23)cn1,2,395.0,397.0,396.0,2.0
COCCOCCOCCOc1ccc(/C=C/C2=[N+]3C(=C(c4cc(OC)cc(OC)c4)c4c(C)c(I)c(/C=C/c5ccc(OCCOCCOCCOC)cc5)n4[B-]3(F)F)C(C)=C2I)cc1,3,664.0,666.0,664.0,2.0
Cc1ccc2nc3c(=O)[nH]c(=O)[nH]c3nc2c1,2,368.0,370.0,369.0,2.0
Cc1ccc2nc3c(nc2c1)c(-c1ccccc1)nn3C,3,423.0,425.0,424.0,2.0
COC(=O)c1cc(=O)n(C)c2cc(-c3cc(OC)c(OC)c(OC)c3)sc12,2,398.0,400.0,399.0,2.0
COC(=O)c1cc(=O)n(C)c2cc(-c3ccccc3)sc12,2,392.0,394.0,393.0,2.0
COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(Oc4ccccc4)cc3)sc12,2,396.0,398.0,397.0,2.0
COC(=O)c1ccc2ccc3cccc4ccc1c2c34,8,379.0,381.0,379.0,2.0
CCCCCCCCCCCCOc1cc2c(cc1OCCCCCCCCCCCC)C1=C3C(=O)N4C=Cc5cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)cc5C4=C3C(=O)N1C=C2,2,590.0,592.0,591.0,2.0
CC(C)[Si](C#Cc1ccc(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,2,379.0,381.0,380.0,2.0
CC(C)[Si](C#Cc1c2nc3c(nc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc4c(nc12)C1c2ccccc2C4c2ccccc21)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,2,450.0,452.0,451.0,2.0
Cc1ccc(C)n1-c1ccc(N(C)C)cc1,2,304.0,306.0,305.0,2.0
CC1(C)CC(=O)C2=C(C1)Oc1ccc3cc(O)ccc3c1C2c1ccccn1,7,347.0,349.0,349.0,2.0
COc1ccc(N(c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1,2,397.0,399.0,398.0,2.0
COc1ccc(N(c2ccc(/C=C(\C)c3ccccc3)cc2)c2ccc(/C=C(\C)c3ccccc3)cc2)cc1,2,364.0,366.0,365.0,2.0
O=c1[nH]c(=O)c2scc([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1,4,294.0,296.0,295.0,2.0
COc1ccc(-n2c(C)ccc2C)cc1,2,222.0,224.0,223.0,2.0
COc1ccc(-c2sc3c(c2Br)=[N+]2C(=C(C(F)(F)F)c4c(Br)c5sc(-c6ccc(OC)cc6)c(Br)c5n4[B-]2(F)F)C=3Br)cc1,2,764.0,766.0,765.0,2.0
CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3cc4c(cc3F)-c3cc(F)c(-c5ccc6c(c5)C(CCCCCC)(CCCCCC)c5ccccc5-6)cc3S4(=O)=O)cc21,2,360.0,362.0,361.0,2.0
COC(=O)c1cc(=O)n(C)c2cc(-c3ccccc3OC)sc12,2,396.0,398.0,397.0,2.0
Ic1ccc(-c2c3ccc(=[N+]4CCCCC4)cc-3oc3cc(N4CCCCC4)ccc23)cc1,2,568.0,570.0,569.0,2.0
Fc1ccc(Nc2ccc3ccccc3n2)cc1,3,348.0,350.0,349.0,2.0
COc1ccc(C2=CC(c3ccc4ccccc4c3)=[O+][B-](C(C)=O)(C(C)=O)O2)cc1,2,411.0,413.0,412.0,2.0
COc1ccc(-c2cc3c(ccc(=O)n3C)s2)cc1,2,376.0,378.0,377.0,2.0
COc1ccc(-c2c3ccc([nH]3)c3nc(c(-c4ccc([N+](=O)[O-])cc4)c4ccc([nH]4)c4ccc([nH]4)c(-c4ccc(OC)cc4)c4ccc2o4)C=C3)cc1,3,446.0,448.0,448.0,2.0
O=P1(c2ccccc2)c2ccccc2-c2sc3ccccc3c21,4,327.0,329.0,328.0,2.0
Cc1ccccc1-c1c2ccc(=[N+]3CCOCC3)cc-2oc2cc(N3CCOCC3)ccc12,2,554.0,556.0,555.0,2.0
CC1=[N+]2C(=C(NCc3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,2,568.0,570.0,569.0,2.0
FC(F)(F)c1cc2n(n1)[B-]1(c3ccccc3-c3ccccc31)[n+]1ccc3ccccc3c1-2,3,373.0,375.0,373.0,2.0
CC1=N/C(=C\c2cccc(N(C)C)c2)C(=O)N1CCO,3,352.0,354.0,352.0,2.0
CCC1=C(C)C(=O)n2c1cc1c(c(C)c(C(=O)OC)n1C)c2=O,5,396.0,398.0,397.0,2.0
FC(F)(F)c1ccc2c(c1)Nc1ccccc1S2,2,322.0,324.0,323.0,2.0
CCC1=C(C)C(=O)n2c1cc1c(c(C)c(C(=O)OCC(C)C)n1CC(C)C)c2=O,5,397.0,399.0,397.0,2.0
Cn1c2ccc(S(=O)(=O)O)cc2c(=O)c2cc(S(=O)(=O)O)ccc21,2,403.0,405.0,404.0,2.0
Cn1nc(-c2ccccc2)c2nc3cc(Cl)ccc3nc21,3,427.0,429.0,428.0,2.0
Cn1nc(-c2ccccc2)c2nc3cc(F)ccc3nc21,3,424.0,426.0,425.0,2.0
Clc1nc(Nc2ccccc2)nc(Nc2ccc3c4cccc5cccc(c6cccc2c63)c54)n1,4,442.0,444.0,442.5,2.0
Clc1nc(Cl)nc(Nc2cc3ccc4cccc5ccc(c2)c3c45)n1,3,334.0,336.0,336.0,2.0
CC1=N/C(=C\c2cccc(N(C)C)c2)C(=O)N1C,3,352.0,354.0,353.0,2.0
O=P(c1ccccc1)(c1ccccc1)n1c2ccccc2c2ccccc21,2,319.0,321.0,320.0,2.0
O=P(c1ccccc1)(c1ccccc1)n1c2ccccc2c2cc(-n3c4ccccc4c4cc(-n5c6ccccc6c6ccccc65)ccc43)ccc21,2,341.0,343.0,342.0,2.0
COc1cc2cc(OC)c(C#Cc3ccc([N+](=O)[O-])cc3)cc2cc1C#Cc1ccc([N+](=O)[O-])cc1,3,360.0,362.0,361.0,2.0
Clc1nc(Nc2ccccc2)nc(Nc2ccc3cc4ccccc4cc3c2)n1,4,396.0,398.0,397.5,2.0
C=CCNS(=O)(=O)c1ccc2c(c1)C(=O)/C(=C1\Sc3ccc(S(=O)(=O)NCC=C)cc3C1=O)S2,2,542.0,544.0,543.0,2.0
CC(=O)c1nc(-c2ccc(C)cc2)oc1C,6,271.0,273.0,271.0,2.0
Clc1ncc(-c2c3ccccc3c(-c3cnc(Cl)nc3)c3ccccc23)cn1,2,394.0,396.0,395.0,2.0
CC(=O)Nc1cc2ccc3cccc4ccc(c1)c2c34,3,334.0,336.0,334.0,2.0
Cc1c2c(nc3ccccc13)-c1cc3c(cc1CC2)-c1nc2ccccc2c(C)c1CC3,2,372.0,374.0,373.0,2.0
c1ccc(Nc2ccc3ccccc3n2)cc1,3,348.0,350.0,349.0,2.0
COc1nnc(Cl)nn1,2,518.0,520.0,519.0,2.0
c1ccc2c(c1)[nH]c1ncccc12,2,336.0,338.0,337.0,2.0
C(=C/c1cc(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)c1)\c1ccc(-n2c3ccccc3c3ccccc32)cc1,4,343.0,345.0,344.0,2.0
c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccn2)nc1,9,341.9972640000001,343.997248,342.9943406000001,1.9999839999999267
N#Cc1cc2ccccc2[nH]1,2,279.6875,281.595092,280.641296,1.9075920000000224
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(C(=O)c2cccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)n2)n1,3,336.5789474,337.9227053,336.5789474,1.3437579000000142
N#Cc1c[nH]c2ccccc12,2,276.25,277.3006135,276.77530675,1.0506134999999972
Cc1cc(=O)oc2c1cc(Cl)c1occ(C)c12,2,332.0,333.0,332.5,1.0
COc1nc(Nc2ccc3ccc4cccc5ccc2c3c45)nc(OC)n1,3,340.0,341.0,340.0,1.0
c1ccc2c(c1)c1ccccc1n2-c1ccc2c(c1)c1ccccc1n2-c1ccc(-n2c3ccccc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)cc1,2,341.0,342.0,341.5,1.0
Cc1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)nc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)n1,4,341.0,342.0,342.0,1.0
COC(=O)c1c2ccccc2nc2ccccc12,12,360.0,361.0,361.0,1.0
CCCCCCCCCCCCN(CCCCCCCCCCCC)c1ccc2c(c1)oc(=O)c1c(=O)oc3ccccc3c12,2,463.0,464.0,463.5,1.0
COc1ccc(-n2c(-c3ccc(-c4cncc5ccccc45)cc3)nc(-c3ccccc3)c2-c2ccccc2)cc1,2,328.0,329.0,328.5,1.0
COc1ccc(-c2nc(C)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,3,340.0,341.0,341.0,1.0
CCC1=C(C)c2cc3c(OC)cc(OC)cc3c(=O)n2C1=O,4,433.0,434.0,433.5,1.0
c1ccc2nc3cccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)c3cc2c1,8,358.0,359.0,359.0,1.0
CSc1nc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)n1,3,363.0,364.0,364.0,1.0
C/C=C/C1=N/C(=C\c2ccc(O)cc2)C(=O)N1C,2,400.0,401.0,400.5,1.0
CCCCCCCCCCC1(CCCCCCCCCC)c2cc(N3C(=O)c4ccc5c6ccc7c8c(ccc(c9ccc(c4c59)C3=O)c86)C(=O)N(c3ccc4c(c3)C(CCCCCCCCCC)(CCCCCCCCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)C7=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,2,527.0,528.0,527.5,1.0
COc1ccc(-c2cc3c(s2)=CC2=C(C(F)(F)F)c4cc5sc(-c6ccc(OC)cc6)cc5n4[B-](F)(F)[N+]=32)cc1,2,730.0,731.0,730.5,1.0
COC(=O)c1nc(-c2ccco2)oc1C,4,276.0,277.0,276.0,1.0
CC1=[N+]2C(=C(c3ccc4c(c3)Cc3ccccc3-4)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,2,597.5,598.5,598.0,1.0
COC(C)CC1=N/C(=C\c2cccc(N(C)C)c2)C(=O)N1C,3,354.0,355.0,355.0,1.0
